game,session_code,trial,player_id,participant_code,role,t_ms,x,y,zone
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,2084,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,2115,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,2146,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,2184,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,2217,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,2251,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,2278,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,2312,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,2344,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,2385,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,2418,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,2449,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,2482,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,2509,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,2549,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,2581,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,2610,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,2647,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,2681,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,2717,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,2741,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,2781,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,2816,0.5,0.5,NONE
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,33,0.5194805194805194,0.5093167701863354,NONE
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,66,0.5324675324675324,0.5134575569358178,NONE
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,99,0.5405844155844156,0.5144927536231884,NONE
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,132,0.5503246753246753,0.5186335403726708,NONE
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,166,0.566017316017316,0.5403726708074534,NONE
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,198,0.5746753246753247,0.5538302277432712,NONE
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,231,0.5746753246753247,0.5538302277432712,NONE
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,264,0.5746753246753247,0.5538302277432712,NONE
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,297,0.5746753246753247,0.5538302277432712,NONE
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,330,0.5746753246753247,0.5538302277432712,NONE
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,363,0.5746753246753247,0.5538302277432712,NONE
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,396,0.5746753246753247,0.5538302277432712,NONE
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,429,0.5746753246753247,0.5538302277432712,NONE
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,462,0.5746753246753247,0.5538302277432712,NONE
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,495,0.566017316017316,0.546583850931677,NONE
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,529,0.5535714285714286,0.5351966873706004,NONE
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,561,0.5265151515151515,0.520703933747412,NONE
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,595,0.4496753246753247,0.48757763975155277,NONE
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,627,0.4155844155844156,0.4730848861283644,NONE
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,660,0.408008658008658,0.47101449275362317,NONE
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,693,0.42424242424242425,0.47101449275362317,NONE
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,726,0.5216450216450217,0.4523809523809524,NONE
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,759,0.5692640692640693,0.4523809523809524,NONE
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,792,0.5773809523809523,0.45445134575569357,NONE
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,825,0.5367965367965368,0.46273291925465837,NONE
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,858,0.474025974025974,0.4606625258799172,NONE
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,892,0.42857142857142855,0.4451345755693582,NONE
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,924,0.4453463203463203,0.43788819875776397,NONE
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,957,0.5254329004329005,0.43788819875776397,NONE
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,990,0.5703463203463204,0.46790890269151136,NONE
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,1023,0.5308441558441559,0.5010351966873706,NONE
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,1056,0.4788961038961039,0.4989648033126294,NONE
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,1089,0.4155844155844156,0.45962732919254656,NONE
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,1122,0.4193722943722944,0.4523809523809524,NONE
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,1155,0.6103896103896104,0.4440993788819876,NONE
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,1188,0.8041125541125541,0.4503105590062112,R
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,1221,0.9940476190476191,0.5020703933747412,R
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,1254,0.9940476190476191,0.5217391304347826,R
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,1287,0.9929653679653679,0.5238095238095238,R
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,1320,0.9924242424242424,0.5238095238095238,R
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,1353,0.9924242424242424,0.5238095238095238,R
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,1386,0.9924242424242424,0.5227743271221532,R
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,1419,0.9924242424242424,0.5217391304347826,R
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,1452,0.9924242424242424,0.5217391304347826,R
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,1485,0.9940476190476191,0.5217391304347826,R
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,1518,0.9940476190476191,0.5217391304347826,R
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,1551,0.9940476190476191,0.5227743271221532,R
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,1584,0.9940476190476191,0.5248447204968945,R
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,1617,0.9940476190476191,0.5248447204968945,R
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,1650,0.9940476190476191,0.5248447204968945,R
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,1683,0.9940476190476191,0.5248447204968945,R
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,1716,0.9940476190476191,0.5248447204968945,R
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,1749,0.9940476190476191,0.5248447204968945,R
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,1782,0.9940476190476191,0.525879917184265,R
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,1815,0.9940476190476191,0.525879917184265,R
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,1848,0.9940476190476191,0.525879917184265,R
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,1881,0.9886363636363636,0.525879917184265,R
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,1914,0.9567099567099567,0.525879917184265,R
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,1947,0.9464285714285714,0.525879917184265,R
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,1980,0.9458874458874459,0.525879917184265,R
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,2013,0.9458874458874459,0.525879917184265,R
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,2046,0.946969696969697,0.525879917184265,R
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,2079,0.9556277056277056,0.5238095238095238,R
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,2112,0.95995670995671,0.520703933747412,R
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,2145,0.9626623376623377,0.5196687370600414,R
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,2178,0.9626623376623377,0.5196687370600414,R
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,2211,0.9626623376623377,0.5196687370600414,R
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,2247,0.9572510822510822,0.5186335403726708,R
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,2277,0.9437229437229437,0.5165631469979296,R
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,2311,0.9329004329004329,0.515527950310559,R
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,2343,0.9312770562770563,0.515527950310559,R
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,2377,0.9312770562770563,0.515527950310559,R
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,2410,0.9323593073593074,0.5165631469979296,R
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,2442,0.9366883116883117,0.5175983436853002,R
matching_pennies,tvy419q7,2,1,56gbn29a,matcher,2475,0.9383116883116883,0.5175983436853002,R
